Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1539762282232,35.05,34.77,0.28,0.14
1539762282429,35.05,34.81,0.24,0.14
1539762282630,35.05,34.75,0.3,0.14
1539762282830,35.07,34.81,0.26,0.14
1539762283027,35.07,34.81,0.26,0.14
1539762283232,35.09,34.71,0.38,0.14
1539762283428,35.13,34.69,0.44,0.15
1539762283629,35.15,34.71,0.44,0.15
1539762283830,35.15,34.75,0.4,0.16
1539762284027,35.13,34.71,0.42,0.16
1539762284233,35.15,34.71,0.44,0.17
1539762284428,35.07,34.71,0.36,0.17
1539762284629,35.07,34.69,0.38,0.18
1539762284830,35.05,34.77,0.28,0.19
1539762285026,35.05,34.71,0.34,0.19
1539762285226,35.05,34.75,0.3,0.2
1539762285431,35.09,34.63,0.46,0.2
1539762285628,34.93,34.67,0.26,0.21
1539762285829,34.93,34.69,0.24,0.22
1539762286030,34.93,34.69,0.24,0.22
1539762286226,34.91,34.75,0.16,0.23
1539762286431,34.91,34.71,0.2,0.23
1539762286628,34.97,34.71,0.26,0.23
1539762286828,34.97,34.71,0.26,0.24
1539762287029,35.05,34.71,0.34,0.24
1539762287225,35.13,34.71,0.42,0.24
1539762287427,35.13,34.69,0.44,0.25
1539762287631,35.13,34.69,0.44,0.25
1539762287828,35.13,34.67,0.46,0.25
1539762288029,35.07,34.55,0.52,0.26
1539762288225,35.13,34.67,0.46,0.26
1539762288426,35.07,34.63,0.44,0.27
1539762288631,35.05,34.53,0.52,0.27
1539762288827,34.97,34.55,0.42,0.28
1539762289028,34.85,34.55,0.3,0.29
1539762289229,34.81,34.59,0.22,0.29
1539762289425,34.83,34.59,0.24,0.29
1539762289626,34.77,34.55,0.22,0.3
1539762289822,34.81,34.63,0.18,0.3
1539762290027,34.81,34.63,0.18,0.3
1539762290228,34.91,34.69,0.22,0.3
1539762290425,34.85,34.67,0.18,0.3
1539762290625,34.81,34.61,0.2,0.31
1539762290832,34.77,34.69,0.08,0.3
1539762291027,34.83,34.67,0.16,0.3
1539762291227,34.89,34.69,0.2,0.3
1539762291423,34.93,34.63,0.3,0.3
1539762291625,34.91,34.63,0.28,0.3
1539762291821,34.91,34.67,0.24,0.3
1539762292026,34.93,34.67,0.26,0.3
1539762292227,34.89,34.61,0.28,0.3
1539762292423,34.83,34.51,0.32,0.29
1539762292624,34.81,34.51,0.3,0.29
1539762292821,34.81,34.55,0.26,0.29
1539762293025,34.83,34.61,0.22,0.29
1539762293226,34.75,34.55,0.2,0.29
1539762293423,34.77,34.55,0.22,0.29
1539762293627,34.83,34.55,0.28,0.29
1539762293824,34.81,34.61,0.2,0.29
1539762294024,34.75,34.69,0.06,0.28
1539762294225,34.77,34.69,0.08,0.28
1539762294422,34.85,34.67,0.18,0.28
1539762294627,34.93,34.67,0.26,0.28
1539762294824,34.97,34.67,0.3,0.28
1539762295024,35.01,34.71,0.3,0.27
1539762295225,34.93,34.69,0.24,0.27
1539762295422,34.97,34.69,0.28,0.27
1539762295626,34.99,34.69,0.3,0.27
1539762295823,34.89,34.71,0.18,0.27
1539762296024,34.85,34.67,0.18,0.27
1539762296220,34.83,34.63,0.2,0.27
1539762296421,34.69,34.55,0.14,0.27
1539762296626,34.63,34.53,0.1,0.27
1539762296822,34.69,34.67,0.02,0.26
1539762297023,34.75,34.55,0.2,0.26
1539762297224,34.81,34.59,0.22,0.26
1539762297420,34.83,34.63,0.2,0.26
1539762297624,34.81,34.55,0.26,0.26
1539762297822,34.83,34.53,0.3,0.26
1539762298022,34.85,34.55,0.3,0.25
1539762298222,34.83,34.55,0.28,0.25
1539762298420,34.91,34.53,0.38,0.25
1539762298624,34.91,34.55,0.36,0.25
1539762298821,35.01,34.61,0.4,0.25
1539762299022,35.05,34.55,0.5,0.25
1539762299222,34.99,34.55,0.44,0.26
1539762299418,34.93,34.55,0.38,0.26
1539762299623,34.89,34.55,0.34,0.26
1539762299820,34.75,34.53,0.22,0.26
1539762300035,34.81,34.51,0.3,0.27
1539762300221,34.71,34.53,0.18,0.27
1539762300418,34.63,34.51,0.12,0.27
1539762300623,34.77,34.55,0.22,0.27
1539762300820,34.77,34.51,0.26,0.27
1539762301021,34.75,34.51,0.24,0.27
1539762301221,34.83,34.55,0.28,0.28
1539762301418,34.93,34.67,0.26,0.28
1539762301618,34.97,34.55,0.42,0.28
1539762301823,34.93,34.55,0.38,0.28
1539762302020,35.01,34.61,0.4,0.28
1539762302221,34.97,34.61,0.36,0.28
1539762302417,34.93,34.61,0.32,0.28
1539762302617,34.97,34.55,0.42,0.28
1539762302823,34.91,34.63,0.28,0.28
1539762303019,34.93,34.61,0.32,0.29
1539762303220,34.89,34.61,0.28,0.29
1539762303416,34.85,34.55,0.3,0.29
1539762303617,34.89,34.63,0.26,0.29
1539762303822,34.85,34.67,0.18,0.29
1539762304018,34.93,34.67,0.26,0.29
1539762304219,35.01,34.69,0.32,0.29
1539762304416,35.07,34.69,0.38,0.29
1539762304617,35.05,34.67,0.38,0.29
1539762304821,35.05,34.63,0.42,0.29
1539762305018,34.99,34.61,0.38,0.29
1539762305219,34.99,34.55,0.44,0.29
1539762305415,34.93,34.63,0.3,0.3
1539762305616,34.97,34.61,0.36,0.3
1539762305821,34.93,34.63,0.3,0.3
1539762306017,34.93,34.61,0.32,0.3
1539762306218,34.91,34.61,0.3,0.3
1539762306419,34.91,34.53,0.38,0.31
1539762306616,34.93,34.55,0.38,0.31
1539762306816,34.97,34.61,0.36,0.31
1539762307012,34.89,34.59,0.3,0.31
1539762307217,34.85,34.53,0.32,0.31
1539762307418,34.75,34.51,0.24,0.31
1539762307615,34.77,34.47,0.3,0.31
1539762307815,34.91,34.53,0.38,0.32
1539762308020,34.93,34.63,0.3,0.32
1539762308216,35.01,34.55,0.46,0.32
1539762308417,34.97,34.55,0.42,0.32
1539762308614,34.89,34.63,0.26,0.32
1539762308814,34.89,34.53,0.36,0.32
1539762309020,34.77,34.55,0.22,0.32
1539762309217,34.81,34.63,0.18,0.32
1539762309417,34.83,34.47,0.36,0.32
1539762309613,34.85,34.63,0.22,0.32
1539762309814,34.97,34.53,0.44,0.32
1539762310019,34.91,34.55,0.36,0.32
1539762310215,34.85,34.51,0.34,0.32
1539762310416,34.83,34.53,0.3,0.32
1539762310617,34.85,34.55,0.3,0.32
1539762310813,34.83,34.53,0.3,0.32
1539762311014,34.81,34.51,0.3,0.32
1539762311210,34.83,34.51,0.32,0.32
1539762311416,34.91,34.51,0.4,0.32
1539762311616,34.91,34.61,0.3,0.32
1539762311812,34.91,34.53,0.38,0.32
1539762312013,34.93,34.53,0.4,0.32
1539762312210,34.91,34.51,0.4,0.32
1539762312415,34.85,34.53,0.32,0.32
1539762312616,34.97,34.55,0.42,0.32
1539762312813,34.97,34.51,0.46,0.32
1539762313013,34.89,34.53,0.36,0.32
1539762313218,34.91,34.63,0.28,0.32
1539762313415,34.93,34.55,0.38,0.32
1539762313615,34.93,34.59,0.34,0.33
1539762313812,34.97,34.55,0.42,0.33
1539762314012,34.91,34.63,0.28,0.33
