Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1540106752331,36.49,38.03,-1.54,-1.54
1540106752536,36.47,38.05,-1.58,-1.54
1540106752733,36.53,38.09,-1.56,-1.54
1540106752934,36.53,38.11,-1.58,-1.54
1540106753130,36.47,38.09,-1.62,-1.54
1540106753335,36.45,38.03,-1.58,-1.54
1540106753536,36.49,38.11,-1.62,-1.55
1540106753733,36.53,38.05,-1.52,-1.54
1540106753933,36.45,38.03,-1.58,-1.55
1540106754130,36.55,38.09,-1.54,-1.55
1540106754334,36.49,38.11,-1.62,-1.55
1540106754531,36.45,38.11,-1.66,-1.55
1540106754732,36.47,38.11,-1.64,-1.55
1540106754937,36.53,38.05,-1.52,-1.55
1540106755133,36.53,38.11,-1.58,-1.55
1540106755334,36.49,38.11,-1.62,-1.55
1540106755530,36.49,38.11,-1.62,-1.55
1540106755731,36.45,38.13,-1.68,-1.55
1540106755928,36.47,38.11,-1.64,-1.56
1540106756133,36.53,38.13,-1.6,-1.56
1540106756333,36.49,38.11,-1.62,-1.56
1540106756530,36.47,38.13,-1.66,-1.56
1540106756735,36.49,38.11,-1.62,-1.56
1540106756931,36.53,38.11,-1.58,-1.56
1540106757132,36.55,38.13,-1.58,-1.57
1540106757333,36.45,38.11,-1.66,-1.57
1540106757529,36.49,38.13,-1.64,-1.57
1540106757733,36.45,38.11,-1.66,-1.57
1540106757930,36.53,38.11,-1.58,-1.58
1540106758131,36.53,38.13,-1.6,-1.58
1540106758327,36.53,38.13,-1.6,-1.58
1540106758533,36.49,38.17,-1.68,-1.58
1540106758733,36.53,38.13,-1.6,-1.58
1540106758929,36.57,38.13,-1.56,-1.59
1540106759130,36.49,38.17,-1.68,-1.59
1540106759327,36.47,38.17,-1.7,-1.59
1540106759532,36.53,38.13,-1.6,-1.59
1540106759729,36.49,38.17,-1.68,-1.59
1540106759929,36.49,38.17,-1.68,-1.6
1540106760134,36.49,38.19,-1.7,-1.6
1540106760330,36.53,38.19,-1.66,-1.6
1540106760531,36.49,38.17,-1.68,-1.6
1540106760728,36.55,38.13,-1.58,-1.6
1540106760929,36.53,38.21,-1.68,-1.61
1540106761125,36.53,38.21,-1.68,-1.61
1540106761330,36.47,38.17,-1.7,-1.61
1540106761531,36.53,38.13,-1.6,-1.61
1540106761727,36.53,38.25,-1.72,-1.61
1540106761932,36.45,38.19,-1.74,-1.62
1540106762128,36.53,38.21,-1.68,-1.62
1540106762329,36.47,38.17,-1.7,-1.62
1540106762529,36.55,38.21,-1.66,-1.62
1540106762726,36.47,38.21,-1.74,-1.62
1540106762932,36.53,38.19,-1.66,-1.63
1540106763129,36.49,38.19,-1.7,-1.63
1540106763329,36.49,38.19,-1.7,-1.63
1540106763526,36.49,38.19,-1.7,-1.63
1540106763726,36.45,38.21,-1.76,-1.64
1540106763931,36.53,38.21,-1.68,-1.64
1540106764127,36.49,38.25,-1.76,-1.64
1540106764328,36.55,38.21,-1.66,-1.64
1540106764525,36.45,38.19,-1.74,-1.65
1540106764730,36.55,38.27,-1.72,-1.65
1540106764927,36.49,38.21,-1.72,-1.65
1540106765127,36.49,38.19,-1.7,-1.65
1540106765328,36.49,38.25,-1.76,-1.66
1540106765529,36.45,38.25,-1.8,-1.66
1540106765729,36.47,38.25,-1.78,-1.66
1540106765926,36.47,38.21,-1.74,-1.66
1540106766127,36.49,38.21,-1.72,-1.67
1540106766331,36.53,38.27,-1.74,-1.67
1540106766528,36.49,38.25,-1.76,-1.67
1540106766728,36.53,38.27,-1.74,-1.67
1540106766925,36.53,38.25,-1.72,-1.68
1540106767126,36.55,38.21,-1.66,-1.68
1540106767322,36.49,38.27,-1.78,-1.68
1540106767527,36.53,38.27,-1.74,-1.68
1540106767728,36.49,38.27,-1.78,-1.68
1540106767924,36.49,38.27,-1.78,-1.69
1540106768129,36.49,38.27,-1.78,-1.69
1540106768326,36.53,38.27,-1.74,-1.69
1540106768527,36.53,38.27,-1.74,-1.7
1540106768727,36.53,38.27,-1.74,-1.7
1540106768924,36.49,38.27,-1.78,-1.7
1540106769129,36.53,38.25,-1.72,-1.7
1540106769325,36.47,38.27,-1.8,-1.7
1540106769526,36.53,38.27,-1.74,-1.71
1540106769723,36.57,38.25,-1.68,-1.71
1540106769927,36.49,38.27,-1.78,-1.71
1540106770128,36.53,38.25,-1.72,-1.71
1540106770325,36.57,38.25,-1.68,-1.71
1540106770525,36.57,38.29,-1.72,-1.72
1540106770722,36.49,38.29,-1.8,-1.72
1540106770927,36.53,38.33,-1.8,-1.72
1540106771123,36.53,38.29,-1.76,-1.72
1540106771324,36.53,38.29,-1.76,-1.72
1540106771524,36.55,38.29,-1.74,-1.72
1540106771721,36.53,38.25,-1.72,-1.72
1540106771926,36.53,38.33,-1.8,-1.73
1540106772122,36.57,38.29,-1.72,-1.73
1540106772324,36.55,38.33,-1.78,-1.73
1540106772528,36.53,38.29,-1.76,-1.73
1540106772725,36.53,38.27,-1.74,-1.73
1540106772925,36.55,38.29,-1.74,-1.73
1540106773122,36.53,38.33,-1.8,-1.73
